src,dst,type,weight
org.apache.roller.weblogger.config.WebloggerRuntimeConfig,org.apache.roller.weblogger.config.runtime.RuntimeConfigDefs,FIELD,1
org.apache.roller.weblogger.config.WebloggerRuntimeConfig,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.weblogger.config.WebloggerRuntimeConfig,org.apache.roller.weblogger.business.WebloggerFactory,CALL,1
org.apache.roller.weblogger.config.WebloggerRuntimeConfig,org.apache.roller.weblogger.business.PropertiesManager,CALL,1
org.apache.roller.weblogger.config.WebloggerRuntimeConfig,org.apache.roller.weblogger.pojos.RuntimeConfigProperty,CALL,1
org.apache.roller.weblogger.config.WebloggerRuntimeConfig,org.apache.roller.weblogger.config.runtime.RuntimeConfigDefsParser,CALL,2
org.apache.roller.weblogger.planet.business.PlanetURLStrategy,org.apache.roller.planet.business.MultiPlanetURLStrategy,EXTENDS,1
org.apache.roller.weblogger.planet.business.PlanetURLStrategy,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,2
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.planet.business.fetcher.RomeFeedFetcher,EXTENDS,1
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.planet.business.fetcher.RomeFeedFetcher,CALL,1
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.business.WeblogManager,CALL,1
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.business.Weblogger,CALL,4
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.business.WebloggerFactory,CALL,4
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.pojos.Weblog,CALL,5
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.planet.pojos.Subscription,CALL,9
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.business.URLStrategy,CALL,1
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,1
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,CALL,4
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.business.WeblogEntryManager,CALL,1
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.business.plugins.PluginManager,CALL,2
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.pojos.WeblogEntry,CALL,8
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.planet.pojos.SubscriptionEntry,CALL,7
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.pojos.User,CALL,1
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.weblogger.pojos.WeblogCategory,CALL,1
org.apache.roller.weblogger.planet.business.WebloggerRomeFeedFetcher,org.apache.roller.planet.business.fetcher.FetcherException,CALL,3
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.weblogger.business.runnable.RollerTaskWithLeasing,EXTENDS,1
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.weblogger.business.runnable.RollerTask,CALL,3
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.planet.business.updater.FeedUpdater,CALL,1
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.weblogger.business.WebloggerFactory,CALL,2
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.weblogger.business.startup.WebloggerStartup,CALL,1
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.weblogger.config.WebloggerConfig,CALL,1
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.weblogger.business.runnable.RollerTaskWithLeasing,CALL,1
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.planet.business.updater.SingleThreadedFeedUpdater,CALL,1
org.apache.roller.weblogger.planet.tasks.RefreshRollerPlanetTask,org.apache.roller.weblogger.business.GuiceWebloggerProvider,CALL,1
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.runnable.RollerTaskWithLeasing,EXTENDS,1
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.runnable.RollerTask,CALL,3
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.Weblogger,CALL,7
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.WebloggerFactory,CALL,8
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.planet.business.PlanetManager,CALL,9
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.planet.pojos.PlanetGroup,CALL,7
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.WeblogManager,CALL,1
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.pojos.Weblog,CALL,6
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.planet.pojos.Subscription,CALL,12
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.URLStrategy,CALL,1
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.startup.WebloggerStartup,CALL,1
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.config.WebloggerConfig,CALL,1
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.runnable.RollerTaskWithLeasing,CALL,1
org.apache.roller.weblogger.planet.tasks.SyncWebsitesTask,org.apache.roller.weblogger.business.GuiceWebloggerProvider,CALL,1
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.planet.ui.PlanetUIAction,EXTENDS,1
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.pojos.RuntimeConfigProperty,FIELD,1
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.config.runtime.ConfigDef,FIELD,1
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.business.Weblogger,CALL,3
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.business.WebloggerFactory,CALL,3
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.business.PropertiesManager,CALL,2
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.planet.config.PlanetRuntimeConfig,CALL,2
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.config.runtime.RuntimeConfigDefs,CALL,2
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.config.runtime.ConfigDef,CALL,2
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.config.runtime.DisplayGroup,CALL,1
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.config.runtime.PropertyDef,CALL,1
org.apache.roller.weblogger.planet.ui.PlanetConfig,org.apache.roller.weblogger.pojos.RuntimeConfigProperty,CALL,6
org.apache.roller.weblogger.planet.ui.PlanetGroups,org.apache.roller.weblogger.planet.ui.PlanetUIAction,EXTENDS,1
org.apache.roller.weblogger.planet.ui.PlanetGroups,org.apache.roller.planet.pojos.PlanetGroup,FIELD,1
org.apache.roller.weblogger.planet.ui.PlanetGroups,org.apache.roller.weblogger.business.Weblogger,CALL,2
org.apache.roller.weblogger.planet.ui.PlanetGroups,org.apache.roller.weblogger.business.WebloggerFactory,CALL,2
org.apache.roller.weblogger.planet.ui.PlanetGroups,org.apache.roller.planet.pojos.PlanetGroup,CALL,1
org.apache.roller.weblogger.planet.ui.PlanetGroupSubs,org.apache.roller.weblogger.planet.ui.PlanetUIAction,EXTENDS,1
org.apache.roller.weblogger.planet.ui.PlanetGroupSubs,org.apache.roller.planet.pojos.PlanetGroup,FIELD,1
org.apache.roller.weblogger.planet.ui.PlanetGroupSubs,org.apache.roller.weblogger.business.Weblogger,CALL,9
org.apache.roller.weblogger.planet.ui.PlanetGroupSubs,org.apache.roller.weblogger.business.WebloggerFactory,CALL,9
org.apache.roller.weblogger.planet.ui.PlanetGroupSubs,org.apache.roller.planet.business.PlanetManager,CALL,8
org.apache.roller.weblogger.planet.ui.PlanetGroupSubs,org.apache.roller.planet.pojos.PlanetGroup,CALL,5
org.apache.roller.weblogger.planet.ui.PlanetGroupSubs,org.apache.roller.planet.pojos.Subscription,CALL,3
org.apache.roller.weblogger.planet.ui.PlanetGroupSubs,org.apache.roller.RollerException,CALL,2
org.apache.roller.weblogger.planet.ui.PlanetUIAction,org.apache.roller.weblogger.ui.struts2.util.UIAction,EXTENDS,1
org.apache.roller.weblogger.planet.ui.PlanetUIAction,org.apache.roller.planet.pojos.Planet,FIELD,1
org.apache.roller.weblogger.planet.ui.PlanetUIAction,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.weblogger.planet.ui.PlanetUIAction,org.apache.roller.weblogger.business.WebloggerFactory,CALL,1
org.apache.roller.weblogger.planet.ui.PlanetUIAction,org.apache.roller.planet.business.PlanetManager,CALL,1
org.apache.roller.weblogger.pojos.AutoPing,org.apache.roller.weblogger.pojos.PingTarget,FIELD,1
org.apache.roller.weblogger.pojos.AutoPing,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.AutoPing,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.CommentSearchCriteria,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.CommentSearchCriteria,org.apache.roller.weblogger.pojos.WeblogEntry,FIELD,1
org.apache.roller.weblogger.pojos.CommentSearchCriteria,org.apache.roller.weblogger.pojos.WeblogEntryComment.ApprovalStatus,FIELD,1
org.apache.roller.weblogger.pojos.CustomTemplateRendition,org.apache.roller.weblogger.pojos.TemplateRendition,IMPLEMENTS,1
org.apache.roller.weblogger.pojos.CustomTemplateRendition,org.apache.roller.weblogger.pojos.WeblogTemplate,FIELD,1
org.apache.roller.weblogger.pojos.CustomTemplateRendition,org.apache.roller.weblogger.pojos.TemplateRendition.RenditionType,FIELD,1
org.apache.roller.weblogger.pojos.CustomTemplateRendition,org.apache.roller.weblogger.pojos.TemplateRendition.TemplateLanguage,FIELD,1
org.apache.roller.weblogger.pojos.CustomTemplateRendition,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.CustomTemplateRendition,org.apache.roller.weblogger.pojos.WeblogTemplate,CALL,5
org.apache.roller.weblogger.pojos.FileContent,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.GlobalPermission,org.apache.roller.weblogger.pojos.RollerPermission,EXTENDS,1
org.apache.roller.weblogger.pojos.GlobalPermission,org.apache.roller.weblogger.pojos.User,CALL,2
org.apache.roller.weblogger.pojos.GlobalPermission,org.apache.roller.weblogger.business.UserManager,CALL,1
org.apache.roller.weblogger.pojos.GlobalPermission,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.weblogger.pojos.GlobalPermission,org.apache.roller.weblogger.business.WebloggerFactory,CALL,1
org.apache.roller.weblogger.pojos.GlobalPermission,org.apache.roller.weblogger.config.WebloggerConfig,CALL,1
org.apache.roller.weblogger.pojos.GlobalPermission,org.apache.roller.weblogger.util.Utilities,CALL,1
org.apache.roller.weblogger.pojos.GlobalPermission,org.apache.roller.weblogger.pojos.RollerPermission,CALL,11
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.MediaFileDirectory,FIELD,1
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.FileContent,FIELD,2
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.MediaFileTag,FIELD,1
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.Weblog,CALL,2
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.util.Utilities,CALL,3
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.MediaFileTag,CALL,6
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.business.Weblogger,CALL,4
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.business.WebloggerFactory,CALL,4
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.business.MediaFileManager,CALL,1
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.MediaFileDirectory,CALL,1
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.FileContent,CALL,2
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.pojos.MediaFileType,CALL,1
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.business.URLStrategy,CALL,2
org.apache.roller.weblogger.pojos.MediaFile,org.apache.roller.weblogger.business.UserManager,CALL,1
org.apache.roller.weblogger.pojos.MediaFileComparator,org.apache.roller.weblogger.pojos.MediaFileComparator.MediaFileComparatorType,FIELD,1
org.apache.roller.weblogger.pojos.MediaFileComparator,org.apache.roller.weblogger.pojos.MediaFile,CALL,6
org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.weblogger.pojos.MediaFile,FIELD,1
org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.weblogger.pojos.Weblog,CALL,1
org.apache.roller.weblogger.pojos.MediaFileDirectory,org.apache.roller.weblogger.pojos.MediaFile,CALL,2
org.apache.roller.weblogger.pojos.MediaFileDirectoryComparator,org.apache.roller.weblogger.pojos.MediaFileDirectoryComparator.DirectoryComparatorType,FIELD,1
org.apache.roller.weblogger.pojos.MediaFileDirectoryComparator,org.apache.roller.weblogger.pojos.MediaFileDirectory,CALL,2
org.apache.roller.weblogger.pojos.MediaFileFilter,org.apache.roller.weblogger.pojos.MediaFileType,FIELD,1
org.apache.roller.weblogger.pojos.MediaFileFilter,org.apache.roller.weblogger.pojos.MediaFileFilter.SizeFilterType,FIELD,1
org.apache.roller.weblogger.pojos.MediaFileFilter,org.apache.roller.weblogger.pojos.MediaFileFilter.MediaFileOrder,FIELD,1
org.apache.roller.weblogger.pojos.MediaFileTag,org.apache.roller.weblogger.pojos.MediaFile,FIELD,1
org.apache.roller.weblogger.pojos.MediaFileTag,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.ObjectPermission,org.apache.roller.weblogger.pojos.RollerPermission,EXTENDS,1
org.apache.roller.weblogger.pojos.ObjectPermission,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.PingQueueEntry,org.apache.roller.weblogger.pojos.PingTarget,FIELD,1
org.apache.roller.weblogger.pojos.PingQueueEntry,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.PingQueueEntry,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.PingTarget,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.RollerPermission,org.apache.roller.weblogger.util.Utilities,CALL,2
org.apache.roller.weblogger.pojos.StatCountCountComparator,org.apache.roller.weblogger.pojos.StatCount,CALL,8
org.apache.roller.weblogger.pojos.StaticTemplate,org.apache.roller.weblogger.pojos.Template,IMPLEMENTS,1
org.apache.roller.weblogger.pojos.StaticTemplate,org.apache.roller.weblogger.pojos.TemplateRendition,FIELD,1
org.apache.roller.weblogger.pojos.StaticTemplate,org.apache.roller.weblogger.pojos.TemplateRendition,CALL,2
org.apache.roller.weblogger.pojos.StaticTemplate,org.apache.roller.weblogger.business.themes.SharedThemeTemplateRendition,CALL,1
org.apache.roller.weblogger.pojos.StaticThemeTemplate,org.apache.roller.weblogger.pojos.ThemeTemplate,IMPLEMENTS,1
org.apache.roller.weblogger.pojos.StaticThemeTemplate,org.apache.roller.weblogger.pojos.ThemeTemplate.ComponentType,FIELD,1
org.apache.roller.weblogger.pojos.StaticThemeTemplate,org.apache.roller.weblogger.pojos.TemplateRendition.TemplateLanguage,FIELD,1
org.apache.roller.weblogger.pojos.StaticThemeTemplate,org.apache.roller.weblogger.pojos.TemplateRendition.RenditionType,FIELD,1
org.apache.roller.weblogger.pojos.TagStatComparator,org.apache.roller.weblogger.pojos.TagStat,CALL,2
org.apache.roller.weblogger.pojos.TagStatCountComparator,org.apache.roller.weblogger.pojos.TagStat,CALL,6
org.apache.roller.weblogger.pojos.TaskLock,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.ThemeResource,org.apache.roller.weblogger.pojos.Resource,EXTENDS,1
org.apache.roller.weblogger.pojos.ThemeTemplate,org.apache.roller.weblogger.pojos.Template,EXTENDS,1
org.apache.roller.weblogger.pojos.User,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.User,org.apache.roller.weblogger.util.HTMLSanitizer,CALL,6
org.apache.roller.weblogger.pojos.User,org.apache.roller.weblogger.ui.core.RollerContext,CALL,1
org.apache.roller.weblogger.pojos.User,org.apache.roller.weblogger.business.UserManager,CALL,1
org.apache.roller.weblogger.pojos.User,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.weblogger.pojos.User,org.apache.roller.weblogger.business.WebloggerFactory,CALL,1
org.apache.roller.weblogger.pojos.User,org.apache.roller.weblogger.pojos.GlobalPermission,CALL,1
org.apache.roller.weblogger.pojos.UserRole,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.WeblogCategory,FIELD,2
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.plugins.entry.WeblogEntryPlugin,FIELD,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,FIELD,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.MediaFileDirectory,FIELD,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.Weblogger,CALL,16
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.WebloggerFactory,CALL,16
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.themes.ThemeManager,CALL,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.util.Utilities,CALL,3
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.UserManager,CALL,2
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.util.I18nUtils,CALL,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.URLStrategy,CALL,2
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.plugins.PluginManager,CALL,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.WeblogEntryManager,CALL,9
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,CALL,10
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.CommentSearchCriteria,CALL,5
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.business.BookmarkManager,CALL,2
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.WeblogHitCount,CALL,1
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.WeblogCategory,CALL,4
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,CALL,4
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.MediaFileDirectory,CALL,2
org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.WeblogPermission,CALL,1
org.apache.roller.weblogger.pojos.WeblogBookmark,org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,FIELD,1
org.apache.roller.weblogger.pojos.WeblogBookmark,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.WeblogBookmark,org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,CALL,4
org.apache.roller.weblogger.pojos.WeblogBookmark,org.apache.roller.weblogger.util.HTMLSanitizer,CALL,2
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.weblogger.pojos.WeblogBookmark,FIELD,1
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.weblogger.pojos.Weblog,CALL,1
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.weblogger.util.HTMLSanitizer,CALL,1
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.weblogger.pojos.WeblogBookmark,CALL,4
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.weblogger.business.Weblogger,CALL,1
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.weblogger.business.WebloggerFactory,CALL,1
org.apache.roller.weblogger.pojos.WeblogBookmarkFolder,org.apache.roller.weblogger.business.BookmarkManager,CALL,1
org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.weblogger.pojos.Weblog,CALL,3
org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.weblogger.util.Utilities,CALL,2
org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.weblogger.business.Weblogger,CALL,2
org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.weblogger.business.WebloggerFactory,CALL,2
org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,CALL,4
org.apache.roller.weblogger.pojos.WeblogCategory,org.apache.roller.weblogger.business.WeblogEntryManager,CALL,2
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntry.PubStatus,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogCategory,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntryAttribute,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntryTag,FIELD,3
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.config.WebloggerConfig,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.User,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.business.UserManager,CALL,3
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.business.Weblogger,CALL,6
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.business.WebloggerFactory,CALL,6
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntryAttribute,CALL,8
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.Weblog,CALL,9
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.util.Utilities,CALL,7
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntryTag,CALL,10
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.CommentSearchCriteria,CALL,4
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.business.WeblogEntryManager,CALL,2
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.business.URLStrategy,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.util.DateUtil,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.RollerPermission,CALL,3
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.business.plugins.entry.WeblogEntryPlugin,CALL,2
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.util.HTMLSanitizer,CALL,2
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.util.I18nMessages,CALL,2
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.WeblogEntryTagComparator,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntry,org.apache.roller.weblogger.pojos.GlobalPermission,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntryAttribute,org.apache.roller.weblogger.pojos.WeblogEntry,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntryAttribute,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntryComment,org.apache.roller.weblogger.pojos.WeblogEntryComment.ApprovalStatus,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntryComment,org.apache.roller.weblogger.pojos.WeblogEntry,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntryComment,org.apache.roller.util.UUIDGenerator,CALL,1
org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,org.apache.roller.weblogger.pojos.User,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,org.apache.roller.weblogger.pojos.WeblogEntry.PubStatus,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria.SortBy,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria.SortOrder,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntryTag,org.apache.roller.weblogger.pojos.Weblog,FIELD,1
org.apache.roller.weblogger.pojos.WeblogEntryTag,org.apache.roller.weblogger.pojos.WeblogEntry,FIELD,1
