src,dst,type,weight
net.jforum.search.NewMessagesSearchOperation,net.jforum.dao.TopicDAO,CALL,1
net.jforum.search.NewMessagesSearchOperation,net.jforum.search.SearchResult,CALL,1
net.jforum.search.NewMessagesSearchOperation,net.jforum.view.forum.common.TopicsCommon,CALL,1
net.jforum.search.NewMessagesSearchOperation,net.jforum.entities.Topic,CALL,1
net.jforum.search.LuceneSearch,net.jforum.search.NewDocumentAdded,IMPLEMENTS,1
net.jforum.search.LuceneSearch,net.jforum.search.LuceneSettings,FIELD,1
net.jforum.search.LuceneSearch,net.jforum.search.LuceneResultCollector,FIELD,1
net.jforum.search.LuceneSearch,net.jforum.search.SearchArgs,CALL,9
net.jforum.search.LuceneSearch,net.jforum.search.LuceneSettings,CALL,4
net.jforum.search.LuceneSearch,net.jforum.exceptions.SearchException,CALL,5
net.jforum.search.LuceneSearch,net.jforum.search.SearchResult,CALL,1
net.jforum.search.SearchArgs,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.search.LuceneReindexer,net.jforum.search.LuceneSettings,FIELD,1
net.jforum.search.LuceneReindexer,net.jforum.search.LuceneReindexArgs,FIELD,1
net.jforum.search.LuceneReindexer,net.jforum.util.preferences.SystemGlobals,CALL,5
net.jforum.search.LuceneReindexer,net.jforum.search.LuceneSettings,CALL,2
net.jforum.search.LuceneReindexer,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.search.LuceneReindexer,net.jforum.search.LuceneManager,CALL,2
net.jforum.search.LuceneReindexer,net.jforum.search.SearchFacade,CALL,2
net.jforum.search.LuceneReindexer,net.jforum.search.LuceneReindexArgs,CALL,8
net.jforum.search.LuceneReindexer,net.jforum.dao.LuceneDAO,CALL,4
net.jforum.search.LuceneReindexer,net.jforum.JForumExecutionContext,CALL,4
net.jforum.search.LuceneReindexer,net.jforum.search.LuceneSearch,CALL,1
net.jforum.search.LuceneReindexer,net.jforum.entities.Post,CALL,1
net.jforum.search.LuceneReindexer,net.jforum.search.LuceneIndexer,CALL,2
net.jforum.search.LuceneReindexer,net.jforum.exceptions.ForumException,CALL,2
net.jforum.ConfigLoader,net.jforum.cache.CacheEngine,FIELD,1
net.jforum.ConfigLoader,net.jforum.util.preferences.SystemGlobals,CALL,19
net.jforum.ConfigLoader,net.jforum.UrlPatternCollection,CALL,1
net.jforum.ConfigLoader,net.jforum.util.FileMonitor,CALL,8
net.jforum.ConfigLoader,net.jforum.dao.DataAccessDriver,CALL,1
net.jforum.ConfigLoader,net.jforum.cache.CacheEngine,CALL,2
net.jforum.ConfigLoader,net.jforum.cache.Cacheable,CALL,1
net.jforum.ConfigLoader,net.jforum.search.SearchFacade,CALL,1
net.jforum.ConfigLoader,net.jforum.summary.SummaryScheduler,CALL,1
net.jforum.ConfigLoader,net.jforum.api.integration.mail.pop.POPJobStarter,CALL,1
net.jforum.ConfigLoader,net.jforum.exceptions.ForumException,CALL,4
net.jforum.ConfigLoader,net.jforum.util.preferences.QueriesFileListener,CALL,2
net.jforum.ConfigLoader,net.jforum.util.preferences.SystemGlobalsListener,CALL,2
net.jforum.ConfigLoader,net.jforum.exceptions.CacheEngineStartupException,CALL,1
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.sso.LoginAuthenticator,IMPLEMENTS,1
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.dao.UserDAO,FIELD,1
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.JForumExecutionContext,CALL,1
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.util.MD5,CALL,1
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.dao.UserDAO,CALL,1
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.util.DbUtils,CALL,1
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.entities.User,CALL,3
net.jforum.sso.DefaultLoginAuthenticator,net.jforum.exceptions.ForumException,CALL,1
net.jforum.sso.SSOUtils,net.jforum.entities.User,FIELD,1
net.jforum.sso.SSOUtils,net.jforum.dao.UserDAO,FIELD,1
net.jforum.sso.SSOUtils,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.sso.SSOUtils,net.jforum.dao.UserDAO,CALL,2
net.jforum.sso.SSOUtils,net.jforum.entities.User,CALL,5
net.jforum.sso.RemoteUserSSO,net.jforum.sso.SSO,IMPLEMENTS,1
net.jforum.sso.RemoteUserSSO,net.jforum.context.RequestContext,CALL,2
net.jforum.sso.RemoteUserSSO,net.jforum.entities.UserSession,CALL,3
net.jforum.sso.RemoteUserSSO,net.jforum.util.preferences.SystemGlobals,CALL,2
net.jforum.sso.LDAPAuthenticator,net.jforum.sso.LoginAuthenticator,IMPLEMENTS,1
net.jforum.sso.LDAPAuthenticator,net.jforum.util.preferences.SystemGlobals,CALL,11
net.jforum.sso.LDAPAuthenticator,net.jforum.sso.SSOUtils,CALL,4
net.jforum.ForumSessionListener,net.jforum.SessionFacade,CALL,2
net.jforum.JForum,net.jforum.JForumBaseServlet,EXTENDS,1
net.jforum.JForum,net.jforum.JForumBaseServlet,CALL,1
net.jforum.JForum,net.jforum.ForumStartup,CALL,3
net.jforum.JForum,net.jforum.DBConnection,CALL,4
net.jforum.JForum,net.jforum.util.preferences.SystemGlobals,CALL,4
net.jforum.JForum,net.jforum.dao.MySQLVersionWorkarounder,CALL,2
net.jforum.JForum,net.jforum.JForumExecutionContext,CALL,15
net.jforum.JForum,net.jforum.repository.RankingRepository,CALL,1
net.jforum.JForum,net.jforum.repository.SmiliesRepository,CALL,1
net.jforum.JForum,net.jforum.repository.BanlistRepository,CALL,2
net.jforum.JForum,net.jforum.context.RequestContext,CALL,4
net.jforum.JForum,net.jforum.ControllerUtils,CALL,2
net.jforum.JForum,net.jforum.SessionFacade,CALL,4
net.jforum.JForum,net.jforum.repository.SecurityRepository,CALL,1
net.jforum.JForum,net.jforum.entities.UserSession,CALL,2
net.jforum.JForum,net.jforum.repository.ModulesRepository,CALL,2
net.jforum.JForum,net.jforum.context.web.WebRequestContext,CALL,1
net.jforum.JForum,net.jforum.util.I18n,CALL,1
net.jforum.JForum,net.jforum.context.ResponseContext,CALL,7
net.jforum.JForum,net.jforum.context.JForumContext,CALL,2
net.jforum.JForum,net.jforum.exceptions.ExceptionWriter,CALL,4
net.jforum.JForum,net.jforum.entities.Banlist,CALL,3
net.jforum.JForum,net.jforum.ConfigLoader,CALL,1
net.jforum.JForum,net.jforum.exceptions.ForumStartupException,CALL,1
net.jforum.view.install.InstallAction,net.jforum.Command,EXTENDS,1
net.jforum.view.install.InstallAction,net.jforum.Command,CALL,5
net.jforum.view.install.InstallAction,net.jforum.context.RequestContext,CALL,21
net.jforum.view.install.InstallAction,net.jforum.util.I18n,CALL,2
net.jforum.view.install.InstallAction,net.jforum.entities.UserSession,CALL,2
net.jforum.view.install.InstallAction,net.jforum.SessionFacade,CALL,2
net.jforum.view.install.InstallAction,net.jforum.context.SessionContext,CALL,3
net.jforum.view.install.InstallAction,net.jforum.DBConnection,CALL,4
net.jforum.view.install.InstallAction,net.jforum.JForumExecutionContext,CALL,7
net.jforum.view.install.InstallAction,net.jforum.util.preferences.SystemGlobals,CALL,36
net.jforum.view.install.InstallAction,net.jforum.ConfigLoader,CALL,4
net.jforum.view.install.InstallAction,net.jforum.util.MD5,CALL,2
net.jforum.view.install.InstallAction,net.jforum.view.install.ParseDBDumpFile,CALL,1
net.jforum.view.install.InstallAction,net.jforum.view.install.ParseDBStructFile,CALL,2
net.jforum.view.install.InstallAction,net.jforum.util.DbUtils,CALL,3
net.jforum.view.install.InstallAction,net.jforum.util.FileMonitor,CALL,2
net.jforum.view.install.InstallAction,net.jforum.entities.Topic,CALL,12
net.jforum.view.install.InstallAction,net.jforum.dao.DataAccessDriver,CALL,6
net.jforum.view.install.InstallAction,net.jforum.dao.TopicDAO,CALL,2
net.jforum.view.install.InstallAction,net.jforum.entities.Post,CALL,14
net.jforum.view.install.InstallAction,net.jforum.entities.User,CALL,2
net.jforum.view.install.InstallAction,net.jforum.dao.PostDAO,CALL,1
net.jforum.view.install.InstallAction,net.jforum.dao.ForumDAO,CALL,2
net.jforum.view.install.InstallAction,net.jforum.SimpleConnection,CALL,2
net.jforum.view.install.InstallAction,net.jforum.exceptions.DatabaseException,CALL,1
net.jforum.view.install.InstallAction,net.jforum.exceptions.ForumException,CALL,3
net.jforum.view.install.InstallAction,net.jforum.util.preferences.SystemGlobalsListener,CALL,1
net.jforum.view.install.InstallAction,net.jforum.DataSourceConnection,CALL,1
net.jforum.view.install.ParseDBStructFile,net.jforum.exceptions.ForumException,CALL,1
net.jforum.view.admin.CacheAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.CacheAction,net.jforum.Command,CALL,3
net.jforum.view.admin.CacheAction,net.jforum.repository.BBCodeRepository,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.util.bbcode.BBCodeHandler,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.SessionFacade,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.repository.ModulesRepository,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.util.preferences.SystemGlobals,CALL,3
net.jforum.view.admin.CacheAction,net.jforum.repository.SmiliesRepository,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.repository.RankingRepository,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.repository.ForumRepository,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.context.RequestContext,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.repository.TopicRepository,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.repository.PostRepository,CALL,4
net.jforum.view.admin.CacheAction,net.jforum.dao.TopicDAO,CALL,1
net.jforum.view.admin.CacheAction,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.view.admin.CacheAction,net.jforum.repository.SecurityRepository,CALL,1
net.jforum.view.admin.ConfigAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.ConfigAction,net.jforum.util.preferences.SystemGlobals,CALL,8
net.jforum.view.admin.ConfigAction,net.jforum.Command,CALL,1
net.jforum.view.admin.ConfigAction,net.jforum.context.RequestContext,CALL,2
net.jforum.view.admin.ConfigAction,net.jforum.util.I18n,CALL,1
net.jforum.view.admin.ConfigAction,net.jforum.repository.ForumRepository,CALL,1
net.jforum.view.admin.ConfigAction,net.jforum.entities.Category,CALL,1
net.jforum.view.admin.ConfigAction,net.jforum.repository.TopicRepository,CALL,1
net.jforum.view.admin.ConfigAction,net.jforum.entities.Forum,CALL,1
net.jforum.view.admin.ConfigAction,net.jforum.util.SafeHtml,CALL,2
net.jforum.view.admin.ConfigAction,net.jforum.exceptions.ForumException,CALL,2
net.jforum.view.admin.LuceneStatsAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.LuceneStatsAction,net.jforum.util.preferences.SystemGlobals,CALL,6
net.jforum.view.admin.LuceneStatsAction,net.jforum.Command,CALL,3
net.jforum.view.admin.LuceneStatsAction,net.jforum.repository.ForumRepository,CALL,1
net.jforum.view.admin.LuceneStatsAction,net.jforum.search.LuceneSettings,CALL,1
net.jforum.view.admin.LuceneStatsAction,net.jforum.context.RequestContext,CALL,12
net.jforum.view.admin.LuceneStatsAction,net.jforum.search.LuceneReindexer,CALL,2
net.jforum.view.admin.LuceneStatsAction,net.jforum.exceptions.ForumException,CALL,1
net.jforum.view.admin.LuceneStatsAction,net.jforum.search.LuceneReindexArgs,CALL,1
net.jforum.view.admin.BannerAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.BannerAction,net.jforum.dao.BannerDAO,CALL,6
net.jforum.view.admin.BannerAction,net.jforum.dao.DataAccessDriver,CALL,10
net.jforum.view.admin.BannerAction,net.jforum.Command,CALL,3
net.jforum.view.admin.BannerAction,net.jforum.context.RequestContext,CALL,15
net.jforum.view.admin.BannerAction,net.jforum.entities.Banner,CALL,14
net.jforum.view.admin.RankingAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.RankingAction,net.jforum.dao.RankingDAO,CALL,5
net.jforum.view.admin.RankingAction,net.jforum.dao.DataAccessDriver,CALL,10
net.jforum.view.admin.RankingAction,net.jforum.Command,CALL,3
net.jforum.view.admin.RankingAction,net.jforum.context.RequestContext,CALL,9
net.jforum.view.admin.RankingAction,net.jforum.entities.Ranking,CALL,9
net.jforum.view.admin.RankingAction,net.jforum.repository.RankingRepository,CALL,2
net.jforum.view.admin.SmiliesAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.SmiliesAction,net.jforum.context.RequestContext,CALL,9
net.jforum.view.admin.SmiliesAction,net.jforum.util.MD5,CALL,1
net.jforum.view.admin.SmiliesAction,net.jforum.util.legacy.commons.fileupload.FileItem,CALL,1
net.jforum.view.admin.SmiliesAction,net.jforum.view.forum.common.UploadUtils,CALL,4
net.jforum.view.admin.SmiliesAction,net.jforum.util.preferences.SystemGlobals,CALL,6
net.jforum.view.admin.SmiliesAction,net.jforum.Command,CALL,3
net.jforum.view.admin.SmiliesAction,net.jforum.entities.Smilie,CALL,8
net.jforum.view.admin.SmiliesAction,net.jforum.dao.SmilieDAO,CALL,6
net.jforum.view.admin.SmiliesAction,net.jforum.dao.DataAccessDriver,CALL,10
net.jforum.view.admin.SmiliesAction,net.jforum.repository.SmiliesRepository,CALL,4
net.jforum.view.admin.ForumAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.ForumAction,net.jforum.dao.CategoryDAO,CALL,3
net.jforum.view.admin.ForumAction,net.jforum.dao.DataAccessDriver,CALL,22
net.jforum.view.admin.ForumAction,net.jforum.Command,CALL,3
net.jforum.view.admin.ForumAction,net.jforum.util.TreeGroup,CALL,2
net.jforum.view.admin.ForumAction,net.jforum.context.RequestContext,CALL,27
net.jforum.view.admin.ForumAction,net.jforum.dao.ForumDAO,CALL,7
net.jforum.view.admin.ForumAction,net.jforum.entities.Forum,CALL,33
net.jforum.view.admin.ForumAction,net.jforum.view.admin.common.ModerationCommon,CALL,2
net.jforum.view.admin.ForumAction,net.jforum.repository.ForumRepository,CALL,10
net.jforum.view.admin.ForumAction,net.jforum.dao.MailIntegrationDAO,CALL,4
net.jforum.view.admin.ForumAction,net.jforum.entities.MailIntegration,CALL,8
net.jforum.view.admin.ForumAction,net.jforum.entities.Category,CALL,2
net.jforum.view.admin.ForumAction,net.jforum.dao.TopicDAO,CALL,1
net.jforum.view.admin.ForumAction,net.jforum.repository.SecurityRepository,CALL,2
net.jforum.view.admin.ForumAction,net.jforum.repository.RolesRepository,CALL,2
net.jforum.view.admin.ForumAction,net.jforum.security.PermissionControl,CALL,3
net.jforum.view.admin.ForumAction,net.jforum.security.Role,CALL,2
net.jforum.view.admin.ForumAction,net.jforum.security.RoleValue,CALL,2
net.jforum.view.admin.ForumAction,net.jforum.security.RoleValueCollection,CALL,2
net.jforum.view.admin.AdminAction,net.jforum.Command,EXTENDS,1
net.jforum.view.admin.AdminAction,net.jforum.SessionFacade,CALL,4
net.jforum.view.admin.AdminAction,net.jforum.repository.SecurityRepository,CALL,2
net.jforum.view.admin.AdminAction,net.jforum.entities.UserSession,CALL,2
net.jforum.view.admin.AdminAction,net.jforum.security.PermissionControl,CALL,2
net.jforum.view.admin.AdminAction,net.jforum.context.RequestContext,CALL,3
net.jforum.view.admin.AdminAction,net.jforum.util.preferences.SystemGlobals,CALL,5
net.jforum.view.admin.AdminAction,net.jforum.JForumExecutionContext,CALL,3
net.jforum.view.admin.AdminAction,net.jforum.Command,CALL,4
net.jforum.view.admin.AdminAction,net.jforum.repository.ModulesRepository,CALL,1
net.jforum.view.admin.AdminAction,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.view.admin.AdminAction,net.jforum.dao.ForumDAO,CALL,1
net.jforum.view.admin.AdminAction,net.jforum.api.integration.mail.pop.POPListener,CALL,1
net.jforum.view.admin.UserAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.UserAction,net.jforum.dao.UserDAO,CALL,14
net.jforum.view.admin.UserAction,net.jforum.dao.DataAccessDriver,CALL,24
net.jforum.view.admin.UserAction,net.jforum.util.preferences.SystemGlobals,CALL,4
net.jforum.view.admin.UserAction,net.jforum.Command,CALL,4
net.jforum.view.admin.UserAction,net.jforum.context.RequestContext,CALL,10
net.jforum.view.admin.UserAction,net.jforum.view.forum.common.ViewCommon,CALL,2
net.jforum.view.admin.UserAction,net.jforum.util.TreeGroup,CALL,4
net.jforum.view.admin.UserAction,net.jforum.dao.RankingDAO,CALL,1
net.jforum.view.admin.UserAction,net.jforum.view.forum.common.UserCommon,CALL,1
net.jforum.view.admin.UserAction,net.jforum.SessionFacade,CALL,2
net.jforum.view.admin.UserAction,net.jforum.entities.User,CALL,2
net.jforum.view.admin.UserAction,net.jforum.entities.Group,CALL,2
net.jforum.view.admin.UserAction,net.jforum.dao.GroupDAO,CALL,1
net.jforum.view.admin.UserAction,net.jforum.repository.SecurityRepository,CALL,1
net.jforum.view.admin.common.ModerationCommon,net.jforum.entities.Category,CALL,5
net.jforum.view.admin.common.ModerationCommon,net.jforum.entities.Forum,CALL,3
net.jforum.view.admin.common.ModerationCommon,net.jforum.dao.ForumDAO,CALL,1
net.jforum.view.admin.common.ModerationCommon,net.jforum.dao.DataAccessDriver,CALL,4
net.jforum.view.admin.common.ModerationCommon,net.jforum.dao.TopicDAO,CALL,1
net.jforum.view.admin.PermissionProcessHelper,net.jforum.security.PermissionControl,FIELD,1
net.jforum.view.admin.PermissionProcessHelper,net.jforum.JForumExecutionContext,CALL,2
net.jforum.view.admin.PermissionProcessHelper,net.jforum.context.RequestContext,CALL,4
net.jforum.view.admin.PermissionProcessHelper,net.jforum.security.Role,CALL,4
net.jforum.view.admin.PermissionProcessHelper,net.jforum.security.PermissionControl,CALL,3
net.jforum.view.admin.PermissionProcessHelper,net.jforum.security.RoleValueCollection,CALL,2
net.jforum.view.admin.PermissionProcessHelper,net.jforum.security.RoleValue,CALL,1
net.jforum.view.admin.GroupAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.GroupAction,net.jforum.util.TreeGroup,CALL,6
net.jforum.view.admin.GroupAction,net.jforum.Command,CALL,4
net.jforum.view.admin.GroupAction,net.jforum.context.RequestContext,CALL,11
net.jforum.view.admin.GroupAction,net.jforum.entities.Group,CALL,10
net.jforum.view.admin.GroupAction,net.jforum.dao.GroupDAO,CALL,6
net.jforum.view.admin.GroupAction,net.jforum.dao.DataAccessDriver,CALL,14
net.jforum.view.admin.GroupAction,net.jforum.security.PermissionControl,CALL,4
net.jforum.view.admin.GroupAction,net.jforum.dao.GroupSecurityDAO,CALL,1
net.jforum.view.admin.GroupAction,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.view.admin.GroupAction,net.jforum.security.XMLPermissionControl,CALL,2
net.jforum.view.admin.GroupAction,net.jforum.view.admin.PermissionProcessHelper,CALL,2
net.jforum.view.admin.GroupAction,net.jforum.repository.SecurityRepository,CALL,1
net.jforum.view.admin.GroupAction,net.jforum.repository.RolesRepository,CALL,1
net.jforum.view.admin.GroupAction,net.jforum.repository.ForumRepository,CALL,1
net.jforum.view.admin.ModerationAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.ModerationAction,net.jforum.Command,CALL,2
net.jforum.view.admin.ModerationAction,net.jforum.dao.ModerationDAO,CALL,3
net.jforum.view.admin.ModerationAction,net.jforum.dao.DataAccessDriver,CALL,16
net.jforum.view.admin.ModerationAction,net.jforum.context.RequestContext,CALL,3
net.jforum.view.admin.ModerationAction,net.jforum.repository.ForumRepository,CALL,2
net.jforum.view.admin.ModerationAction,net.jforum.dao.PostDAO,CALL,3
net.jforum.view.admin.ModerationAction,net.jforum.entities.Post,CALL,15
net.jforum.view.admin.ModerationAction,net.jforum.dao.UserDAO,CALL,2
net.jforum.view.admin.ModerationAction,net.jforum.repository.TopicRepository,CALL,1
net.jforum.view.admin.ModerationAction,net.jforum.dao.TopicDAO,CALL,5
net.jforum.view.admin.ModerationAction,net.jforum.entities.Topic,CALL,10
net.jforum.view.admin.ModerationAction,net.jforum.view.forum.common.TopicsCommon,CALL,3
net.jforum.view.admin.ModerationAction,net.jforum.util.preferences.SystemGlobals,CALL,1
net.jforum.view.admin.ModerationAction,net.jforum.repository.PostRepository,CALL,1
net.jforum.view.admin.ModerationAction,net.jforum.view.forum.common.PostCommon,CALL,1
net.jforum.view.admin.ModerationAction,net.jforum.view.forum.common.AttachmentCommon,CALL,2
net.jforum.view.admin.AttachmentsAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.AttachmentsAction,net.jforum.util.preferences.SystemGlobals,CALL,6
net.jforum.view.admin.AttachmentsAction,net.jforum.Command,CALL,4
net.jforum.view.admin.AttachmentsAction,net.jforum.view.admin.ConfigAction,CALL,2
net.jforum.view.admin.AttachmentsAction,net.jforum.dao.DataAccessDriver,CALL,20
net.jforum.view.admin.AttachmentsAction,net.jforum.dao.AttachmentDAO,CALL,16
net.jforum.view.admin.AttachmentsAction,net.jforum.util.TreeGroup,CALL,2
net.jforum.view.admin.AttachmentsAction,net.jforum.entities.QuotaLimit,CALL,9
net.jforum.view.admin.AttachmentsAction,net.jforum.context.RequestContext,CALL,39
net.jforum.view.admin.AttachmentsAction,net.jforum.entities.AttachmentExtensionGroup,CALL,11
net.jforum.view.admin.AttachmentsAction,net.jforum.entities.AttachmentExtension,CALL,16
net.jforum.view.admin.AdminCommand,net.jforum.Command,EXTENDS,1
net.jforum.view.admin.AdminCommand,net.jforum.view.admin.AdminAction,CALL,2
net.jforum.view.admin.AdminCommand,net.jforum.Command,CALL,1
net.jforum.view.admin.CategoryAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.CategoryAction,net.jforum.dao.CategoryDAO,FIELD,1
net.jforum.view.admin.CategoryAction,net.jforum.dao.DataAccessDriver,CALL,6
net.jforum.view.admin.CategoryAction,net.jforum.dao.CategoryDAO,CALL,9
net.jforum.view.admin.CategoryAction,net.jforum.Command,CALL,3
net.jforum.view.admin.CategoryAction,net.jforum.util.TreeGroup,CALL,2
net.jforum.view.admin.CategoryAction,net.jforum.context.RequestContext,CALL,9
net.jforum.view.admin.CategoryAction,net.jforum.repository.ForumRepository,CALL,8
net.jforum.view.admin.CategoryAction,net.jforum.entities.Category,CALL,11
net.jforum.view.admin.CategoryAction,net.jforum.view.admin.common.ModerationCommon,CALL,2
net.jforum.view.admin.CategoryAction,net.jforum.security.PermissionControl,CALL,3
net.jforum.view.admin.CategoryAction,net.jforum.security.Role,CALL,2
net.jforum.view.admin.CategoryAction,net.jforum.security.RoleValue,CALL,2
net.jforum.view.admin.CategoryAction,net.jforum.security.RoleValueCollection,CALL,2
net.jforum.view.admin.CategoryAction,net.jforum.repository.SecurityRepository,CALL,1
net.jforum.view.admin.CategoryAction,net.jforum.repository.RolesRepository,CALL,1
net.jforum.view.admin.BanlistAction,net.jforum.view.admin.AdminCommand,EXTENDS,1
net.jforum.view.admin.BanlistAction,net.jforum.Command,CALL,2
net.jforum.view.admin.BanlistAction,net.jforum.context.RequestContext,CALL,3
net.jforum.view.admin.BanlistAction,net.jforum.entities.Banlist,CALL,4
net.jforum.view.admin.BanlistAction,net.jforum.dao.DataAccessDriver,CALL,6
net.jforum.view.admin.BanlistAction,net.jforum.dao.BanlistDAO,CALL,3
net.jforum.view.admin.BanlistAction,net.jforum.repository.BanlistRepository,CALL,2
net.jforum.view.admin.BanlistAction,net.jforum.exceptions.ForumException,CALL,1
net.jforum.view.forum.KarmaAction,net.jforum.Command,EXTENDS,1
net.jforum.view.forum.KarmaAction,net.jforum.repository.SecurityRepository,CALL,1
net.jforum.view.forum.KarmaAction,net.jforum.context.RequestContext,CALL,3
net.jforum.view.forum.KarmaAction,net.jforum.entities.UserSession,CALL,1
net.jforum.view.forum.KarmaAction,net.jforum.SessionFacade,CALL,1
net.jforum.view.forum.KarmaAction,net.jforum.dao.DataAccessDriver,CALL,4
net.jforum.view.forum.KarmaAction,net.jforum.dao.PostDAO,CALL,1
net.jforum.view.forum.KarmaAction,net.jforum.util.preferences.SystemGlobals,CALL,5
net.jforum.view.forum.KarmaAction,net.jforum.entities.Post,CALL,8
net.jforum.view.forum.KarmaAction,net.jforum.dao.KarmaDAO,CALL,2
net.jforum.view.forum.KarmaAction,net.jforum.entities.Karma,CALL,6
net.jforum.view.forum.KarmaAction,net.jforum.repository.PostRepository,CALL,1
net.jforum.view.forum.KarmaAction,net.jforum.view.forum.common.PostCommon,CALL,1
net.jforum.view.forum.KarmaAction,net.jforum.JForumExecutionContext,CALL,2
net.jforum.view.forum.KarmaAction,net.jforum.Command,CALL,2
net.jforum.view.forum.KarmaAction,net.jforum.view.forum.common.ViewCommon,CALL,1
net.jforum.view.forum.KarmaAction,net.jforum.entities.KarmaStatus,CALL,1
net.jforum.view.forum.HottestTopicsAction,net.jforum.Command,EXTENDS,1
net.jforum.view.forum.HottestTopicsAction,net.jforum.util.preferences.SystemGlobals,CALL,4
net.jforum.view.forum.HottestTopicsAction,net.jforum.Command,CALL,3
net.jforum.view.forum.HottestTopicsAction,net.jforum.view.forum.common.TopicsCommon,CALL,5
net.jforum.view.forum.HottestTopicsAction,net.jforum.context.RequestContext,CALL,3
net.jforum.view.forum.HottestTopicsAction,net.jforum.repository.TopicRepository,CALL,1
net.jforum.view.forum.HottestTopicsAction,net.jforum.entities.Topic,CALL,4
net.jforum.view.forum.HottestTopicsAction,net.jforum.repository.ForumRepository,CALL,2
net.jforum.view.forum.HottestTopicsAction,net.jforum.JForumExecutionContext,CALL,1
net.jforum.view.forum.HottestTopicsAction,net.jforum.dao.DataAccessDriver,CALL,4
net.jforum.view.forum.HottestTopicsAction,net.jforum.dao.UserDAO,CALL,1
net.jforum.view.forum.HottestTopicsAction,net.jforum.entities.User,CALL,4
net.jforum.view.forum.HottestTopicsAction,net.jforum.view.forum.common.ViewCommon,CALL,2
net.jforum.view.forum.HottestTopicsAction,net.jforum.dao.TopicDAO,CALL,2
net.jforum.view.forum.BannerAction,net.jforum.Command,EXTENDS,1
net.jforum.view.forum.BannerAction,net.jforum.context.RequestContext,CALL,1
net.jforum.view.forum.BannerAction,net.jforum.view.forum.common.BannerCommon,CALL,2
net.jforum.view.forum.BannerAction,net.jforum.JForumExecutionContext,CALL,2
net.jforum.view.forum.BannerAction,net.jforum.dao.DataAccessDriver,CALL,2
net.jforum.view.forum.BannerAction,net.jforum.dao.BannerDAO,CALL,2
net.jforum.view.forum.BannerAction,net.jforum.entities.Banner,CALL,3
net.jforum.view.forum.ModerationHelper,net.jforum.repository.SecurityRepository,CALL,6
net.jforum.view.forum.ModerationHelper,net.jforum.JForumExecutionContext,CALL,14
net.jforum.view.forum.ModerationHelper,net.jforum.context.RequestContext,CALL,21
net.jforum.view.forum.ModerationHelper,net.jforum.dao.DataAccessDriver,CALL,14
net.jforum.view.forum.ModerationHelper,net.jforum.dao.ModerationLogDAO,CALL,1
net.jforum.view.forum.ModerationHelper,net.jforum.entities.User,CALL,2
net.jforum.view.forum.ModerationHelper,net.jforum.entities.UserSession,CALL,1
net.jforum.view.forum.ModerationHelper,net.jforum.SessionFacade,CALL,1
net.jforum.view.forum.ModerationHelper,net.jforum.entities.ModerationLog,CALL,11
net.jforum.view.forum.ModerationHelper,net.jforum.dao.TopicDAO,CALL,5
net.jforum.view.forum.ModerationHelper,net.jforum.entities.Topic,CALL,8
net.jforum.view.forum.ModerationHelper,net.jforum.repository.PostRepository,CALL,1
