class,method,returnType,parameters
net.jforum.entities.Group,setDescription,void,java.lang.String
net.jforum.entities.Group,setId,void,int
net.jforum.entities.Group,setParentId,void,int
net.jforum.entities.Group,setName,void,java.lang.String
net.jforum.entities.Group,equals,boolean,java.lang.Object
net.jforum.entities.Group,hashCode,int,
net.jforum.entities.Group,toString,java.lang.String,
net.jforum.entities.Karma,getTopicId,int,
net.jforum.entities.Karma,setTopicId,void,int
net.jforum.entities.Karma,getFromUserId,int,
net.jforum.entities.Karma,setFromUserId,void,int
net.jforum.entities.Karma,getId,int,
net.jforum.entities.Karma,setId,void,int
net.jforum.entities.Karma,getPostUserId,int,
net.jforum.entities.Karma,setPostUserId,void,int
net.jforum.entities.Karma,getPoints,int,
net.jforum.entities.Karma,setPoints,void,int
net.jforum.entities.Karma,getPostId,int,
net.jforum.entities.Karma,setPostId,void,int
net.jforum.entities.Karma,getRateDate,java.util.Date,
net.jforum.entities.Karma,setRateDate,void,java.util.Date
net.jforum.entities.KarmaStatus,getKarmaPoints,double,
net.jforum.entities.KarmaStatus,setKarmaPoints,void,double
net.jforum.entities.KarmaStatus,getId,int,
net.jforum.entities.KarmaStatus,setId,void,int
net.jforum.entities.KarmaStatus,getVotesReceived,int,
net.jforum.entities.KarmaStatus,setVotesReceived,void,int
net.jforum.entities.KarmaStatus,getTotalPoints,int,
net.jforum.entities.KarmaStatus,setTotalPoints,void,int
net.jforum.entities.KarmaStatus,getVotesGiven,int,
net.jforum.entities.KarmaStatus,setVotesGiven,void,int
net.jforum.entities.LastPostInfo,setHasInfo,void,boolean
net.jforum.entities.LastPostInfo,hasInfo,boolean,
net.jforum.entities.LastPostInfo,getPostDate,java.lang.String,
net.jforum.entities.LastPostInfo,setPostDate,void,java.util.Date
net.jforum.entities.LastPostInfo,getPostId,int,
net.jforum.entities.LastPostInfo,setPostId,void,int
net.jforum.entities.LastPostInfo,getPostTimeMillis,long,
net.jforum.entities.LastPostInfo,setPostTimeMillis,void,long
net.jforum.entities.LastPostInfo,getTopicId,int,
net.jforum.entities.LastPostInfo,setTopicId,void,int
net.jforum.entities.LastPostInfo,getTopicReplies,int,
net.jforum.entities.LastPostInfo,setTopicReplies,void,int
net.jforum.entities.LastPostInfo,getUserId,int,
net.jforum.entities.LastPostInfo,setUserId,void,int
net.jforum.entities.LastPostInfo,getUsername,java.lang.String,
net.jforum.entities.LastPostInfo,setUsername,void,java.lang.String
net.jforum.entities.LastPostInfo,getTitle,java.lang.String,
net.jforum.entities.LastPostInfo,setTitle,void,java.lang.String
net.jforum.entities.MailIntegration,getForumId,int,
net.jforum.entities.MailIntegration,getPopHost,java.lang.String,
net.jforum.entities.MailIntegration,getPopPassword,java.lang.String,
net.jforum.entities.MailIntegration,getPopPort,int,
net.jforum.entities.MailIntegration,getPopUsername,java.lang.String,
net.jforum.entities.MailIntegration,setForumId,void,int
net.jforum.entities.MailIntegration,setPopHost,void,java.lang.String
net.jforum.entities.MailIntegration,setPopPassword,void,java.lang.String
net.jforum.entities.MailIntegration,setPopPort,void,int
net.jforum.entities.MailIntegration,setPopUsername,void,java.lang.String
net.jforum.entities.MailIntegration,getForumEmail,java.lang.String,
net.jforum.entities.MailIntegration,setForumEmail,void,java.lang.String
net.jforum.entities.MailIntegration,setSsl,void,boolean
net.jforum.entities.MailIntegration,isSsl,boolean,
net.jforum.entities.MailIntegration,toString,java.lang.String,
net.jforum.entities.ModerationLog,getId,int,
net.jforum.entities.ModerationLog,getUser,net.jforum.entities.User,
net.jforum.entities.ModerationLog,getDescription,java.lang.String,
net.jforum.entities.ModerationLog,getOriginalMessage,java.lang.String,
net.jforum.entities.ModerationLog,getDate,java.util.Date,
net.jforum.entities.ModerationLog,getType,int,
net.jforum.entities.ModerationLog,setId,void,int
net.jforum.entities.ModerationLog,setUser,void,net.jforum.entities.User
net.jforum.entities.ModerationLog,setDescription,void,java.lang.String
net.jforum.entities.ModerationLog,setOriginalMessage,void,java.lang.String
net.jforum.entities.ModerationLog,setDate,void,java.util.Date
net.jforum.entities.ModerationLog,setType,void,int
net.jforum.entities.ModerationLog,getPostId,int,
net.jforum.entities.ModerationLog,getTopicId,int,
net.jforum.entities.ModerationLog,setPostId,void,int
net.jforum.entities.ModerationLog,setTopicId,void,int
net.jforum.entities.ModerationLog,getPosterUser,net.jforum.entities.User,
net.jforum.entities.ModerationLog,setPosterUser,void,net.jforum.entities.User
net.jforum.entities.ModerationPendingInfo,setCategoryId,void,int
net.jforum.entities.ModerationPendingInfo,setCategoryName,void,java.lang.String
net.jforum.entities.ModerationPendingInfo,getCategoryName,java.lang.String,
net.jforum.entities.ModerationPendingInfo,getCategoryId,int,
net.jforum.entities.ModerationPendingInfo,addInfo,void,java.lang.String;int;int
net.jforum.entities.ModerationPendingInfo,getForums,java.util.List<net.jforum.entities.ForumModerationInfo>,
net.jforum.entities.ModeratorInfo,getId,int,
net.jforum.entities.ModeratorInfo,setId,void,int
net.jforum.entities.ModeratorInfo,getName,java.lang.String,
net.jforum.entities.ModeratorInfo,setName,void,java.lang.String
net.jforum.entities.Poll,getId,int,
net.jforum.entities.Poll,setId,void,int
net.jforum.entities.Poll,getTopicId,int,
net.jforum.entities.Poll,setTopicId,void,int
net.jforum.entities.Poll,getLength,int,
net.jforum.entities.Poll,setLength,void,int
net.jforum.entities.Poll,getLabel,java.lang.String,
net.jforum.entities.Poll,setLabel,void,java.lang.String
net.jforum.entities.Poll,getStartTime,java.util.Date,
net.jforum.entities.Poll,setStartTime,void,java.util.Date
net.jforum.entities.Poll,addOption,void,net.jforum.entities.PollOption
net.jforum.entities.Poll,removeOption,void,net.jforum.entities.PollOption
net.jforum.entities.Poll,getOptions,java.util.List<net.jforum.entities.PollOption>,
net.jforum.entities.Poll,setChanges,void,net.jforum.entities.PollChanges
net.jforum.entities.Poll,getChanges,net.jforum.entities.PollChanges,
net.jforum.entities.Poll,getTotalVotes,int,
net.jforum.entities.Poll,isOpen,boolean,
net.jforum.entities.PollChanges,addChangedOption,void,net.jforum.entities.PollOption
net.jforum.entities.PollChanges,getChangedOptions,java.util.List<net.jforum.entities.PollOption>,
net.jforum.entities.PollChanges,addDeletedOption,void,net.jforum.entities.PollOption
net.jforum.entities.PollChanges,getDeletedOptions,java.util.List<net.jforum.entities.PollOption>,
net.jforum.entities.PollChanges,addNewOption,void,net.jforum.entities.PollOption
net.jforum.entities.PollChanges,getNewOptions,java.util.List<net.jforum.entities.PollOption>,
net.jforum.entities.PollChanges,hasChanges,boolean,
net.jforum.entities.PollChanges,searchForChanges,void,
net.jforum.entities.PollChanges,findOptionById,net.jforum.entities.PollOption,int;java.util.List<net.jforum.entities.PollOption>
net.jforum.entities.PollOption,getId,int,
net.jforum.entities.PollOption,setId,void,int
net.jforum.entities.PollOption,getPollId,int,
net.jforum.entities.PollOption,setPollId,void,int
net.jforum.entities.PollOption,getText,java.lang.String,
net.jforum.entities.PollOption,setText,void,java.lang.String
net.jforum.entities.PollOption,getVoteCount,int,
net.jforum.entities.PollOption,setVoteCount,void,int
net.jforum.entities.PollOption,getVotePercentage,int,
net.jforum.entities.PollOption,getPoll,net.jforum.entities.Poll,
net.jforum.entities.PollOption,setPoll,void,net.jforum.entities.Poll
net.jforum.entities.PollOption,toString,java.lang.String,
net.jforum.entities.PollOption,equals,boolean,java.lang.Object
net.jforum.entities.PollOption,hashCode,int,
net.jforum.entities.Post,setModerate,void,boolean
net.jforum.entities.Post,isModerate,boolean,
net.jforum.entities.Post,isModerationNeeded,boolean,
net.jforum.entities.Post,getKarma,net.jforum.entities.KarmaStatus,
net.jforum.entities.Post,setKarma,void,net.jforum.entities.KarmaStatus
net.jforum.entities.Post,isBbCodeEnabled,boolean,
net.jforum.entities.Post,getEditCount,int,
net.jforum.entities.Post,getEditTime,java.util.Date,
net.jforum.entities.Post,getFormattedEditTime,java.lang.String,
net.jforum.entities.Post,getForumId,int,
net.jforum.entities.Post,isHtmlEnabled,boolean,
net.jforum.entities.Post,getId,int,
net.jforum.entities.Post,getPostUsername,java.lang.String,
net.jforum.entities.Post,isSignatureEnabled,boolean,
net.jforum.entities.Post,isSmiliesEnabled,boolean,
net.jforum.entities.Post,getTime,java.util.Date,
net.jforum.entities.Post,getFormattedTime,java.lang.String,
net.jforum.entities.Post,getTopicId,int,
net.jforum.entities.Post,getUserId,int,
net.jforum.entities.Post,getTopicType,int,
net.jforum.entities.Post,getUserIp,java.lang.String,
net.jforum.entities.Post,setBbCodeEnabled,void,boolean
net.jforum.entities.Post,setEditCount,void,int
net.jforum.entities.Post,setEditTime,void,java.util.Date
net.jforum.entities.Post,setForumId,void,int
net.jforum.entities.Post,setHtmlEnabled,void,boolean
net.jforum.entities.Post,setId,void,int
net.jforum.entities.Post,setPostUsername,void,java.lang.String
net.jforum.entities.Post,setSignatureEnabled,void,boolean
net.jforum.entities.Post,setSmiliesEnabled,void,boolean
net.jforum.entities.Post,setTime,void,java.util.Date
net.jforum.entities.Post,setTopicId,void,int
net.jforum.entities.Post,setUserId,void,int
net.jforum.entities.Post,setTopicType,void,int
net.jforum.entities.Post,getText,java.lang.String,
net.jforum.entities.Post,getMobileText,java.lang.String,
net.jforum.entities.Post,setText,void,java.lang.String
net.jforum.entities.Post,getSubject,java.lang.String,
net.jforum.entities.Post,setSubject,void,java.lang.String
net.jforum.entities.Post,setUserIp,void,java.lang.String
net.jforum.entities.Post,isCanEdit,boolean,
net.jforum.entities.Post,setCanEdit,void,boolean
net.jforum.entities.Post,hasAttachments,boolean,
net.jforum.entities.Post,hasAttachments,void,boolean
net.jforum.entities.Post,equals,boolean,java.lang.Object
net.jforum.entities.Post,hashCode,int,
net.jforum.entities.PrivateMessage,getFromUser,net.jforum.entities.User,
net.jforum.entities.PrivateMessage,setFromUser,void,net.jforum.entities.User
net.jforum.entities.PrivateMessage,getToUser,net.jforum.entities.User,
net.jforum.entities.PrivateMessage,setToUser,void,net.jforum.entities.User
net.jforum.entities.PrivateMessage,getType,int,
net.jforum.entities.PrivateMessage,setType,void,int
net.jforum.entities.PrivateMessage,getId,int,
net.jforum.entities.PrivateMessage,setId,void,int
net.jforum.entities.PrivateMessage,getPost,net.jforum.entities.Post,
net.jforum.entities.PrivateMessage,setPost,void,net.jforum.entities.Post
net.jforum.entities.PrivateMessage,getPostDate,java.util.Date,
net.jforum.entities.PrivateMessage,setPostDate,void,java.util.Date
net.jforum.entities.PrivateMessage,getFormattedDate,java.lang.String,
net.jforum.entities.QuotaLimit,exceedsQuota,boolean,long
net.jforum.entities.QuotaLimit,getSizeInBytes,int,
net.jforum.entities.QuotaLimit,getDescription,java.lang.String,
net.jforum.entities.QuotaLimit,setDescription,void,java.lang.String
net.jforum.entities.QuotaLimit,getId,int,
net.jforum.entities.QuotaLimit,setId,void,int
net.jforum.entities.QuotaLimit,getSize,int,
net.jforum.entities.QuotaLimit,setSize,void,int
net.jforum.entities.QuotaLimit,getType,int,
net.jforum.entities.QuotaLimit,setType,void,int
net.jforum.entities.Ranking,getId,int,
net.jforum.entities.Ranking,getImage,java.lang.String,
net.jforum.entities.Ranking,isSpecial,boolean,
net.jforum.entities.Ranking,getTitle,java.lang.String,
net.jforum.entities.Ranking,setId,void,int
net.jforum.entities.Ranking,setImage,void,java.lang.String
net.jforum.entities.Ranking,setSpecial,void,boolean
net.jforum.entities.Ranking,setTitle,void,java.lang.String
net.jforum.entities.Ranking,getMin,int,
net.jforum.entities.Ranking,setMin,void,int
net.jforum.entities.Ranking,equals,boolean,java.lang.Object
net.jforum.entities.Ranking,hashCode,int,
net.jforum.entities.Smilie,getCode,java.lang.String,
net.jforum.entities.Smilie,setCode,void,java.lang.String
net.jforum.entities.Smilie,setDiskName,void,java.lang.String
net.jforum.entities.Smilie,getId,int,
net.jforum.entities.Smilie,setId,void,int
net.jforum.entities.Smilie,getUrl,java.lang.String,
net.jforum.entities.Smilie,setUrl,void,java.lang.String
net.jforum.entities.Smilie,getDiskName,java.lang.String,
net.jforum.entities.TopDownloadInfo,getForumId,int,
net.jforum.entities.TopDownloadInfo,setForumId,void,int
net.jforum.entities.TopDownloadInfo,getForumName,java.lang.String,
net.jforum.entities.TopDownloadInfo,setForumName,void,java.lang.String
net.jforum.entities.TopDownloadInfo,getTopicId,int,
net.jforum.entities.TopDownloadInfo,setTopicId,void,int
net.jforum.entities.TopDownloadInfo,getTopicTitle,java.lang.String,
net.jforum.entities.TopDownloadInfo,setTopicTitle,void,java.lang.String
net.jforum.entities.TopDownloadInfo,getAttachId,int,
net.jforum.entities.TopDownloadInfo,setAttachId,void,int
net.jforum.entities.TopDownloadInfo,getDownloadCount,int,
net.jforum.entities.TopDownloadInfo,setDownloadCount,void,int
net.jforum.entities.TopDownloadInfo,getFilesize,long,
net.jforum.entities.TopDownloadInfo,setFilesize,void,long
net.jforum.entities.TopDownloadInfo,getRealFilename,java.lang.String,
net.jforum.entities.TopDownloadInfo,setRealFilename,void,java.lang.String
net.jforum.entities.Topic,getFirstPostId,int,
net.jforum.entities.Topic,getId,int,
net.jforum.entities.Topic,getForumId,int,
net.jforum.entities.Topic,getLastPostId,int,
net.jforum.entities.Topic,getStatus,int,
net.jforum.entities.Topic,getTime,java.util.Date,
net.jforum.entities.Topic,setFirstPostTime,void,java.util.Date
net.jforum.entities.Topic,setLastPostTime,void,java.util.Date
net.jforum.entities.Topic,setLastEditTime,void,java.util.Date
net.jforum.entities.Topic,getTitle,java.lang.String,
net.jforum.entities.Topic,getTotalReplies,int,
net.jforum.entities.Topic,getTotalViews,int,
net.jforum.entities.Topic,getPostedBy,net.jforum.entities.User,
net.jforum.entities.Topic,getLastPostBy,net.jforum.entities.User,
net.jforum.entities.Topic,getType,int,
net.jforum.entities.Topic,isVote,boolean,
net.jforum.entities.Topic,getVoteId,int,
net.jforum.entities.Topic,setFirstPostId,void,int
net.jforum.entities.Topic,setId,void,int
net.jforum.entities.Topic,setForumId,void,int
net.jforum.entities.Topic,setLastPostId,void,int
net.jforum.entities.Topic,setStatus,void,int
net.jforum.entities.Topic,setTime,void,java.util.Date
net.jforum.entities.Topic,setTitle,void,java.lang.String
net.jforum.entities.Topic,setTotalReplies,void,int
net.jforum.entities.Topic,setTotalViews,void,int
net.jforum.entities.Topic,setType,void,int
net.jforum.entities.Topic,setVoteId,void,int
net.jforum.entities.Topic,isModerated,boolean,
net.jforum.entities.Topic,setModerated,void,boolean
net.jforum.entities.Topic,setPostedBy,void,net.jforum.entities.User
net.jforum.entities.Topic,setLastPostBy,void,net.jforum.entities.User
net.jforum.entities.Topic,getFirstPostTime,java.lang.String,
net.jforum.entities.Topic,getLastPostTime,java.lang.String,
net.jforum.entities.Topic,getLastEditTime,java.util.Date,
net.jforum.entities.Topic,getLastEditTimeStr,java.lang.String,
net.jforum.entities.Topic,setRead,void,boolean
net.jforum.entities.Topic,isRead,boolean,
net.jforum.entities.Topic,setLastPostDate,void,java.util.Date
net.jforum.entities.Topic,getLastPostDate,java.util.Date,
net.jforum.entities.Topic,setPaginate,void,boolean
net.jforum.entities.Topic,isPaginate,boolean,
net.jforum.entities.Topic,setTotalPages,void,java.lang.Double
net.jforum.entities.Topic,getTotalPages,java.lang.Double,
net.jforum.entities.Topic,setHasAttach,void,boolean
net.jforum.entities.Topic,hasAttach,boolean,
net.jforum.entities.Topic,equals,boolean,java.lang.Object
net.jforum.entities.Topic,hashCode,int,
net.jforum.entities.Topic,toString,java.lang.String,
net.jforum.entities.Topic,getMovedId,int,
net.jforum.entities.Topic,setMovedId,void,int
net.jforum.entities.TopicModerationInfo,setTopicId,void,int
net.jforum.entities.TopicModerationInfo,setTopicReplies,void,int
net.jforum.entities.TopicModerationInfo,setTopicTitle,void,java.lang.String
net.jforum.entities.TopicModerationInfo,getTopicId,int,
net.jforum.entities.TopicModerationInfo,getTopicTitle,java.lang.String,
net.jforum.entities.TopicModerationInfo,addPost,void,net.jforum.entities.Post
net.jforum.entities.TopicModerationInfo,getPosts,java.util.List<net.jforum.entities.Post>,
net.jforum.entities.TopicModerationInfo,getTopicReplies,int,
net.jforum.entities.User,addExtra,void,java.lang.String;java.lang.Object
net.jforum.entities.User,getExtra,java.lang.Object,java.lang.String
net.jforum.entities.User,isDeleted,boolean,
net.jforum.entities.User,setDeleted,void,int
net.jforum.entities.User,getAvatar,java.lang.String,
net.jforum.entities.User,isAvatarEnabled,boolean,
net.jforum.entities.User,isBbCodeEnabled,boolean,
net.jforum.entities.User,getDateFormat,java.lang.String,
net.jforum.entities.User,getEmail,java.lang.String,
net.jforum.entities.User,getFrom,java.lang.String,
net.jforum.entities.User,isHtmlEnabled,boolean,
net.jforum.entities.User,getTwitter,java.lang.String,
net.jforum.entities.User,getId,int,
net.jforum.entities.User,getInterests,java.lang.String,
net.jforum.entities.User,getLang,java.lang.String,
net.jforum.entities.User,getLastVisit,java.util.Date,
net.jforum.entities.User,getLevel,int,
net.jforum.entities.User,isNotifyPrivateMessagesEnabled,boolean,
net.jforum.entities.User,getOccupation,java.lang.String,
net.jforum.entities.User,getPassword,java.lang.String,
net.jforum.entities.User,isPrivateMessagesEnabled,boolean,
net.jforum.entities.User,getRankId,int,
net.jforum.entities.User,getRegistrationDate,java.lang.String,
net.jforum.entities.User,getRegistrationDay,java.lang.String,
net.jforum.entities.User,getSignature,java.lang.String,
net.jforum.entities.User,isSmiliesEnabled,boolean,
net.jforum.entities.User,getTotalPosts,int,
net.jforum.entities.User,getUsername,java.lang.String,
net.jforum.entities.User,getWebSite,java.lang.String,
net.jforum.entities.User,isActive,boolean,
net.jforum.entities.User,getActivationKey,java.lang.String,
net.jforum.entities.User,setAvatar,void,java.lang.String
net.jforum.entities.User,isExternalAvatar,boolean,
net.jforum.entities.User,setAvatarEnabled,void,boolean
net.jforum.entities.User,setBbCodeEnabled,void,boolean
net.jforum.entities.User,setDateFormat,void,java.lang.String
net.jforum.entities.User,setEmail,void,java.lang.String
net.jforum.entities.User,setFrom,void,java.lang.String
net.jforum.entities.User,setHtmlEnabled,void,boolean
net.jforum.entities.User,setTwitter,void,java.lang.String
net.jforum.entities.User,setId,void,int
net.jforum.entities.User,setInterests,void,java.lang.String
net.jforum.entities.User,setLang,void,java.lang.String
net.jforum.entities.User,setLastVisit,void,java.util.Date
net.jforum.entities.User,setLevel,void,int
net.jforum.entities.User,setNotifyPrivateMessagesEnabled,void,boolean
net.jforum.entities.User,setOccupation,void,java.lang.String
net.jforum.entities.User,setPassword,void,java.lang.String
net.jforum.entities.User,setPrivateMessagesEnabled,void,boolean
net.jforum.entities.User,setRankId,void,int
net.jforum.entities.User,setRegistrationDate,void,java.util.Date
net.jforum.entities.User,setSignature,void,java.lang.String
net.jforum.entities.User,setSmiliesEnabled,void,boolean
net.jforum.entities.User,setTotalPosts,void,int
net.jforum.entities.User,setUsername,void,java.lang.String
net.jforum.entities.User,setWebSite,void,java.lang.String
net.jforum.entities.User,isNotifyOnMessagesEnabled,boolean,
net.jforum.entities.User,setNotifyOnMessagesEnabled,void,boolean
net.jforum.entities.User,isViewEmailEnabled,boolean,
net.jforum.entities.User,setViewEmailEnabled,void,boolean
net.jforum.entities.User,isAttachSignatureEnabled,boolean,
net.jforum.entities.User,setAttachSignatureEnabled,void,boolean
net.jforum.entities.User,getGroupsList,java.util.List<net.jforum.entities.Group>,
net.jforum.entities.User,getPrivateMessagesCount,int,
net.jforum.entities.User,setPrivateMessagesCount,void,int
net.jforum.entities.User,hasPrivateMessages,boolean,
net.jforum.entities.User,setActive,void,int
net.jforum.entities.User,setActivationKey,void,java.lang.String
net.jforum.entities.User,setKarma,void,net.jforum.entities.KarmaStatus
net.jforum.entities.User,getKarma,net.jforum.entities.KarmaStatus,
net.jforum.entities.User,isOnline,boolean,
net.jforum.entities.User,getBiography,java.lang.String,
net.jforum.entities.User,setBiography,void,java.lang.String
net.jforum.entities.User,notifyAlways,boolean,
net.jforum.entities.User,notifyText,boolean,
net.jforum.entities.User,setNotifyAlways,void,boolean
net.jforum.entities.User,setNotifyText,void,boolean
net.jforum.entities.User,isAdmin,boolean,
net.jforum.entities.User,isModerator,boolean,
net.jforum.entities.User,isModerator,boolean,int
net.jforum.entities.User,needsCaptcha,boolean,int
net.jforum.entities.UserSession,sessionLastUpdate,java.util.Date,
net.jforum.entities.UserSession,setIp,void,java.lang.String
net.jforum.entities.UserSession,getIp,java.lang.String,
net.jforum.entities.UserSession,setStartTime,void,java.util.Date
net.jforum.entities.UserSession,getPrivateMessages,int,
net.jforum.entities.UserSession,setPrivateMessages,void,int
net.jforum.entities.UserSession,setLastVisit,void,java.util.Date
net.jforum.entities.UserSession,setUserId,void,int
net.jforum.entities.UserSession,setUsername,void,java.lang.String
net.jforum.entities.UserSession,setSessionId,void,java.lang.String
net.jforum.entities.UserSession,setSessionTime,void,long
net.jforum.entities.UserSession,setLang,void,java.lang.String
net.jforum.entities.UserSession,updateSessionTime,void,
net.jforum.entities.UserSession,setAutoLogin,void,boolean
net.jforum.entities.UserSession,getStartTime,java.util.Date,
net.jforum.entities.UserSession,getLang,java.lang.String,
net.jforum.entities.UserSession,getLastVisit,java.util.Date,
net.jforum.entities.UserSession,getSessionTime,long,
net.jforum.entities.UserSession,getUserId,int,
net.jforum.entities.UserSession,getUsername,java.lang.String,
net.jforum.entities.UserSession,isAutoLogin,boolean,
net.jforum.entities.UserSession,getSessionId,java.lang.String,
net.jforum.entities.UserSession,isAdmin,boolean,
net.jforum.entities.UserSession,isModerator,boolean,
net.jforum.entities.UserSession,isModerator,boolean,int
net.jforum.entities.UserSession,makeAnonymous,void,
net.jforum.entities.UserSession,registerBasicInfo,void,
net.jforum.entities.UserSession,dataToUser,void,net.jforum.entities.User
net.jforum.entities.UserSession,getCaptchaImage,java.awt.image.BufferedImage,
net.jforum.entities.UserSession,validateCaptchaResponse,boolean,java.lang.String
net.jforum.entities.UserSession,createNewCaptcha,void,
net.jforum.entities.UserSession,destroyCaptcha,void,
net.jforum.entities.UserSession,isBot,boolean,
net.jforum.entities.UserSession,equals,boolean,java.lang.Object
net.jforum.entities.UserSession,hashCode,int,
net.jforum.entities.UserSession,changeOnUser,boolean,net.jforum.entities.User;java.util.function.Consumer<net.jforum.entities.UserSession>
net.jforum.entities.UserSession,changeOnUser,boolean,int;java.util.function.Consumer<net.jforum.entities.UserSession>
net.jforum.exceptions.ExceptionWriter,handleExceptionData,void,java.lang.Throwable;java.io.Writer;net.jforum.context.RequestContext
net.jforum.exceptions.ExceptionWriter,extractCurrentUrl,java.lang.String,net.jforum.context.RequestContext
net.jforum.ForumSessionListener,sessionCreated,void,HttpSessionEvent
net.jforum.ForumSessionListener,sessionDestroyed,void,HttpSessionEvent
net.jforum.ForumStartup,startDatabase,boolean,
net.jforum.ForumStartup,startForumRepository,void,
net.jforum.HikariPooledConnection,init,void,
net.jforum.HikariPooledConnection,getConnection,java.sql.Connection,
net.jforum.HikariPooledConnection,realReleaseAllConnections,void,
net.jforum.InstallServlet,service,void,HttpServletRequest;HttpServletResponse
net.jforum.JForum,init,void,ServletConfig
net.jforum.JForum,service,void,HttpServletRequest;HttpServletResponse
net.jforum.JForum,processCommand,java.io.Writer,java.io.Writer;net.jforum.context.RequestContext;net.jforum.context.ResponseContext;java.lang.String;SimpleHash;java.lang.String
net.jforum.JForum,checkDatabaseStatus,void,
net.jforum.JForum,handleFinally,void,java.io.Writer;net.jforum.context.JForumContext;net.jforum.context.ResponseContext
net.jforum.JForum,handleException,void,java.io.Writer;net.jforum.context.ResponseContext;java.lang.String;java.lang.Exception;net.jforum.context.RequestContext
net.jforum.JForum,startApplication,void,
net.jforum.JForum,shouldBan,boolean,java.lang.String
net.jforum.JForum,retrieveCommand,net.jforum.Command,java.lang.String
net.jforum.JForum,destroy,void,
net.jforum.JForum,closeFileMonitor,void,
net.jforum.JForumBaseServlet,init,void,ServletConfig
net.jforum.JForumBaseServlet,loadConfigStuff,void,
net.jforum.JForumExecutionContext,get,net.jforum.JForumExecutionContext,
net.jforum.JForumExecutionContext,exists,boolean,
net.jforum.JForumExecutionContext,setTemplateConfig,void,Configuration
net.jforum.JForumExecutionContext,getTemplateConfig,Configuration,
net.jforum.JForumExecutionContext,set,void,net.jforum.JForumExecutionContext
net.jforum.JForumExecutionContext,setConnection,void,java.sql.Connection
net.jforum.JForumExecutionContext,getConnection,java.sql.Connection,
net.jforum.JForumExecutionContext,getConnection,java.sql.Connection,boolean
net.jforum.JForumExecutionContext,getForumContext,net.jforum.context.ForumContext,
net.jforum.JForumExecutionContext,setForumContext,void,net.jforum.context.ForumContext
net.jforum.JForumExecutionContext,getRequest,net.jforum.context.RequestContext,
net.jforum.JForumExecutionContext,getResponse,net.jforum.context.ResponseContext,
net.jforum.JForumExecutionContext,getTemplateContext,SimpleHash,
net.jforum.JForumExecutionContext,setRedirect,void,java.lang.String
net.jforum.JForumExecutionContext,setContentType,void,java.lang.String
net.jforum.JForumExecutionContext,getContentType,java.lang.String,
net.jforum.JForumExecutionContext,getRedirectTo,java.lang.String,
net.jforum.JForumExecutionContext,enableCustomContent,void,boolean
net.jforum.JForumExecutionContext,isCustomContent,boolean,
net.jforum.JForumExecutionContext,enableRollback,void,
net.jforum.JForumExecutionContext,shouldRollback,boolean,
net.jforum.JForumExecutionContext,requestBasicAuthentication,void,
net.jforum.JForumExecutionContext,finish,void,
net.jforum.JForumExecutionContext,newSimpleHash,SimpleHash,
net.jforum.repository.BanlistRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.BanlistRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.BanlistRepository,shouldBan,boolean,net.jforum.entities.Banlist
net.jforum.repository.BanlistRepository,add,void,net.jforum.entities.Banlist
net.jforum.repository.BanlistRepository,remove,void,int
net.jforum.repository.BanlistRepository,banlist,java.util.Map<java.lang.Integer, net.jforum.entities.Banlist>,
net.jforum.repository.BanlistRepository,loadBanlist,void,
net.jforum.repository.BBCodeRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.BBCodeRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.BBCodeRepository,setBBCollection,void,net.jforum.util.bbcode.BBCodeHandler
net.jforum.repository.BBCodeRepository,getBBCollection,net.jforum.util.bbcode.BBCodeHandler,
net.jforum.repository.BBCodeRepository,findByName,net.jforum.util.bbcode.BBCode,java.lang.String
net.jforum.repository.ForumRepository,setCacheEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.ForumRepository,setEngine,void,net.jforum.cache.CacheEngine
net.jforum.repository.ForumRepository,start,void,net.jforum.dao.ForumDAO;net.jforum.dao.CategoryDAO;net.jforum.dao.ConfigDAO
net.jforum.repository.ForumRepository,getCategory,net.jforum.entities.Category,int
net.jforum.repository.ForumRepository,getCategory,net.jforum.entities.Category,int;int
net.jforum.repository.ForumRepository,getCategory,net.jforum.entities.Category,net.jforum.security.PermissionControl;int
net.jforum.repository.ForumRepository,retrieveCategory,net.jforum.entities.Category,int
net.jforum.repository.ForumRepository,isCategoryAccessible,boolean,int;int
net.jforum.repository.ForumRepository,isCategoryAccessible,boolean,int
net.jforum.repository.ForumRepository,isCategoryAccessible,boolean,net.jforum.security.PermissionControl;int
net.jforum.repository.ForumRepository,getAllCategories,java.util.List<net.jforum.entities.Category>,int
net.jforum.repository.ForumRepository,getAllCategories,java.util.List<net.jforum.entities.Category>,
net.jforum.repository.ForumRepository,findCategoryByOrder,net.jforum.entities.Category,int
net.jforum.repository.ForumRepository,reloadCategory,void,net.jforum.entities.Category
net.jforum.repository.ForumRepository,refreshCategory,void,net.jforum.entities.Category
net.jforum.repository.ForumRepository,refreshForum,void,net.jforum.entities.Forum
net.jforum.repository.ForumRepository,removeCategory,void,net.jforum.entities.Category
